@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute outputs-1 {0,1,2,3,4,5}
@attribute outputs-2 {0,1,2,3,4,5}
@attribute outputs-3 {0,1,2,3,4,5}
@attribute outputs-4 {0,1,2,3,4,5}
@attribute outputs-5 {0,1,2,3,4,5}
@attribute outputs-6 {0,1,2,3,4,5}
@attribute outputs-7 {0,1,2,3,4,5}
@attribute outputs-8 {0,1,2,3,4,5}
@attribute outputs-9 {0,1,2,3,4,5}
@attribute outputs-10 {0,1,2,3,4,5}

@data
1313,'2024/10/09 12:53:23:066',4,19.407204,-12,16,-1,0.927833,-0.57,0.71,-0.1,-11,16,-2,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1314,'2024/10/09 12:53:23:066',4,19.407204,-12,16,-1,0.928987,-0.57,0.71,-0.1,-11,16,-2,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1315,'2024/10/09 12:53:23:066',4,19.407204,-12,16,-1,0.928987,-0.57,0.71,-0.1,-11,16,-2,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1316,'2024/10/09 12:53:23:066',4,19.407204,-12,16,-1,0.928987,-0.57,0.76,-0.1,-11,16,-2,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1317,'2024/10/09 12:53:23:066',4,19.407204,-12,16,-1,0.928987,-0.57,0.76,-0.1,-11,16,-2,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1318,'2024/10/09 12:53:23:066',4,19.407204,-12,16,-1,0.928987,-0.57,0.76,-0.05,-11,16,-2,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1319,'2024/10/09 12:53:23:165',4,19.407204,-12,16,-1,0.928987,-0.57,0.76,-0.05,-11,16,-2,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1320,'2024/10/09 12:53:23:285',4,19.407204,-12,16,-1,0.928987,-0.57,0.76,-0.05,-11,16,-2,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1321,'2024/10/09 12:53:23:285',4,19.407204,-11,16,-1,0.928987,-0.57,0.76,-0.05,-11,16,-2,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1322,'2024/10/09 12:53:23:286',4,19.413948,-11,16,-1,0.928987,-0.57,0.76,-0.05,-11,16,-2,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1323,'2024/10/09 12:53:23:286',4,19.413948,-11,16,-1,0.928987,-0.57,0.76,-0.05,-11,16,-2,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1324,'2024/10/09 12:53:23:286',4,19.413948,-11,17,-1,0.928987,-0.57,0.76,-0.05,-11,16,-2,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1325,'2024/10/09 12:53:23:286',4,19.413948,-11,17,-1,0.928987,-0.57,0.76,-0.05,-11,16,-1.5,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1326,'2024/10/09 12:53:23:286',4,19.413948,-11,17,-1,0.928987,-0.57,0.76,-0.05,-11,16,-1.5,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1327,'2024/10/09 12:53:23:286',4,19.413948,-11,17,-1,0.928987,-0.57,0.76,-0.05,-11,16,-1.5,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1328,'2024/10/09 12:53:23:286',4,19.413948,-11,17,-1,0.928987,-0.52,0.76,-0.05,-11,16,-1.5,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1329,'2024/10/09 12:53:23:286',4,19.413948,-11,17,-1,0.932637,-0.52,0.76,-0.05,-11,16,-1.5,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1330,'2024/10/09 12:53:23:286',4,19.413948,-11,17,-1,0.932637,-0.52,0.76,-0.05,-11,16,-1.5,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1331,'2024/10/09 12:53:23:286',4,19.413948,-11,17,-1,0.932637,-0.52,0.81,-0.05,-11,16,-1.5,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1332,'2024/10/09 12:53:23:286',4,19.413948,-11,17,-1,0.932637,-0.52,0.81,-0.05,-11,16,-1.5,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1333,'2024/10/09 12:53:23:286',4,19.413948,-11,17,-1,0.932637,-0.52,0.81,-0.05,-11,16,-1.5,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1334,'2024/10/09 12:53:23:384',4,19.413948,-11,17,-1,0.932637,-0.52,0.81,-0.05,-11,16,-1.5,-0.52,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1335,'2024/10/09 12:53:23:505',4,19.413948,-11,17,-1,0.932637,-0.52,0.81,-0.05,-11,16,-1.5,-0.52,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1336,'2024/10/09 12:53:23:506',4,19.413948,-11,17,-1,0.932637,-0.52,0.81,-0.05,-11,16,-1.5,-0.52,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1337,'2024/10/09 12:53:23:506',4,19.435225,-11,17,-1,0.932637,-0.52,0.81,-0.05,-11,16,-1.5,-0.52,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1338,'2024/10/09 12:53:23:506',4,19.435225,-11,17,-1,0.932637,-0.52,0.81,-0.05,-11,16,-1.5,-0.52,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1339,'2024/10/09 12:53:23:506',4,19.435225,-11,17,-1,0.932637,-0.52,0.81,-0.05,-11,16,-1.5,-0.52,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1340,'2024/10/09 12:53:23:506',4,19.435225,-11,17,-1,0.932637,-0.52,0.81,-0.05,-11,16,-2,-0.52,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1341,'2024/10/09 12:53:23:506',4,19.435225,-11,17,-2,0.932637,-0.52,0.81,-0.05,-11,16,-2,-0.52,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1342,'2024/10/09 12:53:23:506',4,19.435225,-11,17,-2,0.932637,-0.52,0.81,-0.05,-11,16,-2,-0.52,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1343,'2024/10/09 12:53:23:506',4,19.435225,-11,17,-2,0.932637,-0.52,0.81,-0.05,-11,16,-2,-0.52,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1344,'2024/10/09 12:53:23:506',4,19.435225,-11,17,-2,0.930889,-0.52,0.81,-0.05,-11,16,-2,-0.52,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1345,'2024/10/09 12:53:23:507',4,19.435225,-11,17,-2,0.930889,-0.52,0.81,-0.05,-11,16,-2,-0.52,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1346,'2024/10/09 12:53:23:507',4,19.435225,-11,17,-2,0.930889,-0.52,0.81,-0.05,-11,16,-2,-0.52,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1347,'2024/10/09 12:53:23:507',4,19.435225,-11,17,-2,0.930889,-0.52,0.81,-0.05,-11,16,-2,-0.52,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1348,'2024/10/09 12:53:23:507',4,19.435225,-11,17,-2,0.930889,-0.52,0.81,-0.1,-11,16,-2,-0.52,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1349,'2024/10/09 12:53:23:605',4,19.435225,-11,17,-2,0.930889,-0.52,0.81,-0.1,-11,16,-2,-0.52,0.76,-0.1,1,1,1,1,?,?,?,?,?,?,?,?,?,?
1350,'2024/10/09 12:53:25:455',5,19.327484,-9,14,-3,0.916875,-0.43,0.67,-0.14,-10.5,16,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1351,'2024/10/09 12:53:25:455',5,19.327484,-12,14,-3,0.916875,-0.43,0.67,-0.14,-10.5,16,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1352,'2024/10/09 12:53:25:455',5,19.315369,-12,14,-3,0.916875,-0.43,0.67,-0.14,-10.5,16,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1353,'2024/10/09 12:53:25:455',5,19.315369,-12,14,-3,0.916875,-0.43,0.67,-0.14,-10.5,15.5,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1354,'2024/10/09 12:53:25:455',5,19.315369,-12,15,-3,0.916875,-0.43,0.67,-0.14,-10.5,15.5,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1355,'2024/10/09 12:53:25:455',5,19.315369,-12,15,-3,0.916875,-0.43,0.67,-0.14,-10.5,15.5,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1356,'2024/10/09 12:53:25:455',5,19.315369,-12,15,-2,0.916875,-0.43,0.67,-0.14,-10.5,15.5,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1357,'2024/10/09 12:53:25:455',5,19.315369,-12,15,-2,0.916875,-0.43,0.67,-0.14,-10.5,15.5,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1358,'2024/10/09 12:53:25:455',5,19.315369,-12,15,-2,0.916875,-0.57,0.67,-0.14,-10.5,15.5,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1359,'2024/10/09 12:53:25:455',5,19.315369,-12,15,-2,0.913725,-0.57,0.67,-0.14,-10.5,15.5,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1360,'2024/10/09 12:53:25:455',5,19.315369,-12,15,-2,0.913725,-0.57,0.67,-0.14,-10.5,15.5,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1361,'2024/10/09 12:53:25:455',5,19.315369,-12,15,-2,0.913725,-0.57,0.71,-0.14,-10.5,15.5,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1362,'2024/10/09 12:53:25:475',5,19.315369,-12,15,-2,0.913725,-0.57,0.71,-0.14,-10.5,15.5,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1363,'2024/10/09 12:53:25:475',5,19.315369,-12,15,-2,0.913725,-0.57,0.71,-0.1,-10.5,15.5,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1364,'2024/10/09 12:53:25:564',5,19.315369,-12,15,-2,0.913725,-0.57,0.71,-0.1,-10.5,15.5,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1365,'2024/10/09 12:53:25:665',5,19.315369,-12,15,-2,0.913725,-0.57,0.71,-0.1,-10,15.5,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1366,'2024/10/09 12:53:25:665',5,19.315369,-10,15,-2,0.913725,-0.57,0.71,-0.1,-10,15.5,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1367,'2024/10/09 12:53:25:665',5,19.289806,-10,15,-2,0.913725,-0.57,0.71,-0.1,-10,15.5,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1368,'2024/10/09 12:53:25:666',5,19.289806,-10,15,-2,0.913725,-0.57,0.71,-0.1,-10,15.5,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1369,'2024/10/09 12:53:25:666',5,19.289806,-10,16,-2,0.913725,-0.57,0.71,-0.1,-10,15.5,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1370,'2024/10/09 12:53:25:666',5,19.289806,-10,16,-2,0.913725,-0.57,0.71,-0.1,-10,15.5,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1371,'2024/10/09 12:53:25:666',5,19.289806,-10,16,-1,0.913725,-0.57,0.71,-0.1,-10,15.5,-2,-0.5,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1372,'2024/10/09 12:53:25:666',5,19.289806,-10,16,-1,0.913725,-0.57,0.71,-0.1,-10,15.5,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1373,'2024/10/09 12:53:25:666',5,19.289806,-10,16,-1,0.913725,-0.48,0.71,-0.1,-10,15.5,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1374,'2024/10/09 12:53:25:666',5,19.289806,-10,16,-1,0.903625,-0.48,0.71,-0.1,-10,15.5,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1375,'2024/10/09 12:53:25:666',5,19.289806,-10,16,-1,0.903625,-0.48,0.71,-0.1,-10,15.5,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1376,'2024/10/09 12:53:25:666',5,19.289806,-10,16,-1,0.903625,-0.48,0.76,-0.1,-10,15.5,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1377,'2024/10/09 12:53:25:684',5,19.289806,-10,16,-1,0.903625,-0.48,0.76,-0.1,-10,15.5,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1378,'2024/10/09 12:53:25:684',5,19.289806,-10,16,-1,0.903625,-0.48,0.76,-0.05,-10,15.5,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1379,'2024/10/09 12:53:25:764',5,19.289806,-10,16,-1,0.903625,-0.48,0.76,-0.05,-10,15.5,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1380,'2024/10/09 12:53:25:885',5,19.289806,-10,16,-1,0.903625,-0.48,0.76,-0.05,-10,15.5,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1381,'2024/10/09 12:53:25:885',5,19.289806,-9,16,-1,0.903625,-0.48,0.76,-0.05,-10,15.5,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1382,'2024/10/09 12:53:25:885',5,19.252039,-9,16,-1,0.903625,-0.48,0.76,-0.05,-10,15.5,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1383,'2024/10/09 12:53:25:885',5,19.252039,-9,16,-1,0.903625,-0.48,0.76,-0.05,-10,15.5,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1384,'2024/10/09 12:53:25:885',5,19.252039,-9,17,-1,0.903625,-0.48,0.76,-0.05,-10,15.5,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1385,'2024/10/09 12:53:25:886',5,19.252039,-9,17,-1,0.903625,-0.48,0.76,-0.05,-10,15.5,-1.5,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1386,'2024/10/09 12:53:25:886',5,19.252039,-9,17,-1,0.903625,-0.48,0.76,-0.05,-10,15.5,-1.5,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1387,'2024/10/09 12:53:25:886',5,19.252039,-9,17,-1,0.903625,-0.48,0.76,-0.05,-10,15.5,-1.5,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1388,'2024/10/09 12:53:25:886',5,19.252039,-9,17,-1,0.903625,-0.43,0.76,-0.05,-10,15.5,-1.5,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1389,'2024/10/09 12:53:25:886',5,19.252039,-9,17,-1,0.894316,-0.43,0.76,-0.05,-10,15.5,-1.5,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1390,'2024/10/09 12:53:25:886',5,19.252039,-9,17,-1,0.894316,-0.43,0.76,-0.05,-10,15.5,-1.5,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1391,'2024/10/09 12:53:25:886',5,19.252039,-9,17,-1,0.894316,-0.43,0.81,-0.05,-10,15.5,-1.5,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1392,'2024/10/09 12:53:25:886',5,19.252039,-9,17,-1,0.894316,-0.43,0.81,-0.05,-10,15.5,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1393,'2024/10/09 12:53:25:886',5,19.252039,-9,17,-1,0.894316,-0.43,0.81,-0.05,-10,15.5,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1394,'2024/10/09 12:53:25:984',5,19.252039,-9,17,-1,0.894316,-0.43,0.81,-0.05,-10,15.5,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1395,'2024/10/09 12:53:26:104',5,19.252039,-9,17,-1,0.894316,-0.43,0.81,-0.05,-10,15.5,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1396,'2024/10/09 12:53:26:105',5,19.252039,-12,17,-1,0.894316,-0.43,0.81,-0.05,-10,15.5,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1397,'2024/10/09 12:53:26:105',5,19.279848,-12,17,-1,0.894316,-0.43,0.81,-0.05,-10,15.5,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1398,'2024/10/09 12:53:26:105',5,19.279848,-12,17,-1,0.894316,-0.43,0.81,-0.05,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1399,'2024/10/09 12:53:26:105',5,19.279848,-12,16,-1,0.894316,-0.43,0.81,-0.05,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1400,'2024/10/09 12:53:26:106',5,19.279848,-12,16,-1,0.894316,-0.43,0.81,-0.05,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1401,'2024/10/09 12:53:26:106',5,19.279848,-12,16,-2,0.894316,-0.43,0.81,-0.05,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1402,'2024/10/09 12:53:26:106',5,19.279848,-12,16,-2,0.894316,-0.43,0.81,-0.05,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1403,'2024/10/09 12:53:26:106',5,19.279848,-12,16,-2,0.894316,-0.57,0.81,-0.05,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1404,'2024/10/09 12:53:26:106',5,19.279848,-12,16,-2,0.903044,-0.57,0.81,-0.05,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1405,'2024/10/09 12:53:26:106',5,19.279848,-12,16,-2,0.903044,-0.57,0.81,-0.05,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1406,'2024/10/09 12:53:26:106',5,19.279848,-12,16,-2,0.903044,-0.57,0.76,-0.05,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1407,'2024/10/09 12:53:26:106',5,19.279848,-12,16,-2,0.903044,-0.57,0.76,-0.05,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1408,'2024/10/09 12:53:26:106',5,19.279848,-12,16,-2,0.903044,-0.57,0.76,-0.1,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1409,'2024/10/09 12:53:26:204',5,19.279848,-12,16,-2,0.903044,-0.57,0.76,-0.1,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1410,'2024/10/09 12:53:26:305',5,19.279848,-12,16,-2,0.903044,-0.57,0.76,-0.1,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1411,'2024/10/09 12:53:26:305',5,19.279848,-10,16,-2,0.903044,-0.57,0.76,-0.1,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1412,'2024/10/09 12:53:26:305',5,19.270477,-10,16,-2,0.903044,-0.57,0.76,-0.1,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1413,'2024/10/09 12:53:26:306',5,19.270477,-10,16,-2,0.903044,-0.57,0.76,-0.1,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1414,'2024/10/09 12:53:26:306',5,19.270477,-10,17,-2,0.903044,-0.57,0.76,-0.1,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1415,'2024/10/09 12:53:26:306',5,19.270477,-10,17,-2,0.903044,-0.57,0.76,-0.1,-10,16,-2,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1416,'2024/10/09 12:53:26:306',5,19.270477,-10,17,-2,0.903044,-0.57,0.76,-0.1,-10,16,-2,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1417,'2024/10/09 12:53:26:306',5,19.270477,-10,17,-2,0.903044,-0.57,0.76,-0.1,-10,16,-2,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1418,'2024/10/09 12:53:26:306',5,19.270477,-10,17,-2,0.903044,-0.48,0.76,-0.1,-10,16,-2,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1419,'2024/10/09 12:53:26:306',5,19.270477,-10,17,-2,0.904916,-0.48,0.76,-0.1,-10,16,-2,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1420,'2024/10/09 12:53:26:324',5,19.270477,-10,17,-2,0.904916,-0.48,0.76,-0.1,-10,16,-2,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1421,'2024/10/09 12:53:26:325',5,19.270477,-10,17,-2,0.904916,-0.48,0.81,-0.1,-10,16,-2,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1422,'2024/10/09 12:53:26:325',5,19.270477,-10,17,-2,0.904916,-0.48,0.81,-0.1,-10,16,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1423,'2024/10/09 12:53:26:325',5,19.270477,-10,17,-2,0.904916,-0.48,0.81,-0.1,-10,16,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1424,'2024/10/09 12:53:26:424',5,19.270477,-10,17,-2,0.904916,-0.48,0.81,-0.1,-10,16,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1425,'2024/10/09 12:53:26:525',5,19.270477,-10,17,-2,0.904916,-0.48,0.81,-0.1,-10,16,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1426,'2024/10/09 12:53:26:525',5,19.270477,-11,17,-2,0.904916,-0.48,0.81,-0.1,-10,16,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1427,'2024/10/09 12:53:26:526',5,19.289087,-11,17,-2,0.904916,-0.48,0.81,-0.1,-10,16,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1428,'2024/10/09 12:53:26:526',5,19.289087,-11,17,-2,0.904916,-0.48,0.81,-0.1,-10,16,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1429,'2024/10/09 12:53:26:526',5,19.289087,-11,15,-2,0.904916,-0.48,0.81,-0.1,-10,16,-2,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1430,'2024/10/09 12:53:26:526',5,19.289087,-11,15,-2,0.904916,-0.48,0.81,-0.1,-10,16,-1.5,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1431,'2024/10/09 12:53:26:526',5,19.289087,-11,15,-1,0.904916,-0.48,0.81,-0.1,-10,16,-1.5,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1432,'2024/10/09 12:53:26:526',5,19.289087,-11,15,-1,0.904916,-0.48,0.81,-0.1,-10,16,-1.5,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1433,'2024/10/09 12:53:26:526',5,19.289087,-11,15,-1,0.904916,-0.52,0.81,-0.1,-10,16,-1.5,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1434,'2024/10/09 12:53:26:526',5,19.289087,-11,15,-1,0.903073,-0.52,0.81,-0.1,-10,16,-1.5,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1435,'2024/10/09 12:53:26:526',5,19.289087,-11,15,-1,0.903073,-0.52,0.81,-0.1,-10,16,-1.5,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1436,'2024/10/09 12:53:26:526',5,19.289087,-11,15,-1,0.903073,-0.52,0.71,-0.1,-10,16,-1.5,-0.48,0.76,-0.1,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1437,'2024/10/09 12:53:26:526',5,19.289087,-11,15,-1,0.903073,-0.52,0.71,-0.1,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1438,'2024/10/09 12:53:26:527',5,19.289087,-11,15,-1,0.903073,-0.52,0.71,-0.05,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1439,'2024/10/09 12:53:26:624',5,19.289087,-11,15,-1,0.903073,-0.52,0.71,-0.05,-10,16,-1.5,-0.48,0.76,-0.075,0,1,1,1,?,?,?,?,?,?,?,?,?,?
1440,'2024/10/09 12:54:44:720',6,20.291859,-14,13,3,0.929333,-0.67,0.62,0.14,-12.5,14,2,-0.595,0.67,0.1,0,1,1,1,1,?,?,?,?,?,?,?,?,?
